
Corrida;Generación;Mínimo;Máximo;Media;Varianza
1;535;78,000000;1351,000000;152,044006;32460,740234
1;536;88,000000;1138,000000;145,014008;26636,162109
1;537;52,000000;1638,000000;150,589996;34181,597656
1;538;52,000000;1432,000000;135,386002;19439,406250
1;539;52,000000;1842,000000;140,723999;34256,437500
1;540;52,000000;1360,000000;147,393997;25232,994141
1;541;52,000000;1133,000000;147,576004;25240,771484
1;542;52,000000;1434,000000;156,108002;33069,355469
1;543;52,000000;1434,000000;134,727997;22549,654297
1;544;52,000000;1340,000000;144,608002;25627,125000
1;545;52,000000;984,000000;132,162003;15635,319336
1;546;52,000000;1394,000000;146,738007;26507,861328
1;547;52,000000;1383,000000;141,350006;23149,751953
1;548;52,000000;1493,000000;146,878006;30943,500000
1;549;52,000000;1207,000000;139,503998;25693,394531
1;550;52,000000;1114,000000;137,397995;20884,966797
1;551;52,000000;1198,000000;131,619995;19732,953125
1;552;52,000000;1274,000000;139,057999;22866,369141
1;553;52,000000;1674,000000;144,955994;31381,126953
1;554;52,000000;1832,000000;137,248001;24940,818359
1;555;52,000000;1307,000000;144,522003;30119,181641
1;556;52,000000;1080,000000;141,979996;25903,583984
1;557;52,000000;1080,000000;142,673996;29062,642578
1;558;52,000000;1168,000000;132,378006;24091,664062
1;559;52,000000;1474,000000;127,480003;29963,400391
1;560;52,000000;1111,000000;121,334000;25579,259766
1;561;52,000000;1376,000000;114,870003;28922,802734
1;562;52,000000;1404,000000;106,596001;30132,021484
1;563;52,000000;1121,000000;99,064003;22714,855469
1;564;52,000000;1810,000000;101,183998;29130,246094
1;565;52,000000;1262,000000;119,129997;37799,355469
1;566;52,000000;1602,000000;102,358002;29362,703125
1;567;52,000000;1332,000000;112,057999;30970,037109
1;568;52,000000;1516,000000;115,809998;33269,882812
1;569;52,000000;1338,000000;110,304001;28402,970703
1;570;52,000000;1590,000000;104,806000;25953,005859
1;571;52,000000;1550,000000;107,279999;36170,851562
1;572;52,000000;1788,000000;107,405998;29967,183594
1;573;52,000000;1167,000000;100,447998;21940,507812
1;574;52,000000;1374,000000;104,944000;29149,812500
1;575;52,000000;1207,000000;99,804001;22937,060547
1;576;52,000000;1056,000000;114,634003;29662,021484
1;577;52,000000;1690,000000;107,646004;30834,025391
1;578;52,000000;1496,000000;100,627998;22967,570312
1;579;52,000000;886,000000;87,514000;14586,910156
1;580;52,000000;1321,000000;94,952003;22130,781250
1;581;52,000000;1360,000000;86,732002;18329,927734
1;582;52,000000;1419,000000;91,022003;21006,552734
1;583;52,000000;1187,000000;89,977997;18677,302734
1;584;52,000000;1221,000000;111,603996;27468,148438
1;585;52,000000;1650,000000;113,253998;35353,828125
1;586;52,000000;1526,000000;113,139999;31706,091797
1;587;52,000000;1188,000000;108,213997;28021,363281
1;588;52,000000;1522,000000;116,332001;36103,746094
1;589;52,000000;1052,000000;102,417999;22402,195312
1;590;52,000000;1312,000000;112,064003;28079,412109
1;591;52,000000;1322,000000;100,940002;24120,892578
1;592;52,000000;1346,000000;103,099998;25059,181641
1;593;52,000000;1401,000000;99,501999;27671,384766
1;594;40,000000;1456,000000;98,155998;28072,767578
1;595;52,000000;1590,000000;97,430000;25024,587891
1;596;52,000000;1148,000000;90,956001;18407,673828
1;597;52,000000;812,000000;94,741997;18048,347656
1;598;52,000000;1381,000000;110,410004;38345,023438
1;599;52,000000;1282,000000;104,814003;25591,865234
1;600;52,000000;1663,000000;110,725998;31009,162109
1;601;52,000000;1232,000000;102,952003;27576,380859
1;602;52,000000;1816,000000;103,438004;30174,908203
1;603;52,000000;1243,000000;110,047997;29632,337891
1;604;52,000000;1243,000000;100,015999;24453,224609
1;605;52,000000;991,000000;91,617996;19037,003906
1;606;52,000000;966,000000;103,112000;21937,390625
1;607;52,000000;1236,000000;98,615997;25169,892578
1;608;52,000000;1224,000000;99,494003;25152,496094
1;609;52,000000;1348,000000;99,751999;23780,009766
1;610;52,000000;988,000000;92,928001;16215,046875
1;611;52,000000;1728,000000;111,054001;27362,400391
1;612;52,000000;1437,000000;108,501999;31286,068359
1;613;52,000000;1146,000000;109,449997;28877,746094
1;614;52,000000;1336,000000;114,227997;36515,300781
1;615;52,000000;1226,000000;96,300003;23031,033203
1;616;52,000000;1538,000000;101,505997;28233,923828
1;617;52,000000;1314,000000;105,902000;28102,998047
1;618;52,000000;1081,000000;106,353996;25615,115234
1;619;52,000000;1836,000000;112,702003;35547,105469
1;620;52,000000;956,000000;105,655998;25210,998047
1;621;52,000000;1026,000000;92,447998;20838,515625
1;622;52,000000;1292,000000;93,024002;21211,107422
1;623;52,000000;970,000000;96,225998;19538,722656
1;624;52,000000;1145,000000;107,225998;26080,232422
1;625;52,000000;1656,000000;116,080002;37476,343750
1;626;52,000000;1309,000000;107,216003;33164,105469
1;627;52,000000;1014,000000;92,694000;17912,240234
1;628;52,000000;957,000000;92,720001;18580,681641
1;629;52,000000;1580,000000;98,234001;25767,992188
1;630;52,000000;972,000000;92,075996;18221,818359
1;631;52,000000;1354,000000;103,543999;26275,263672
1;632;52,000000;1434,000000;94,848000;21791,025391
1;633;52,000000;1318,000000;112,431999;29258,917969
1;634;52,000000;1523,000000;106,279999;27493,929688
1;635;52,000000;1682,000000;112,084000;31240,753906
1;636;52,000000;1032,000000;92,638000;16062,455078
1;637;52,000000;1449,000000;96,566002;20891,964844
1;638;52,000000;1185,000000;93,584000;20404,642578
1;639;52,000000;1260,000000;89,725998;19317,179688
1;640;52,000000;1680,000000;112,848000;39680,152344
1;641;52,000000;1121,000000;101,753998;23875,380859
1;642;52,000000;1165,000000;103,554001;25131,257812
1;643;52,000000;1084,000000;98,522003;21112,677734
1;644;52,000000;1201,000000;107,498001;26229,275391
1;645;52,000000;1186,000000;103,316002;23980,955078
1;646;52,000000;1329,000000;102,320000;24961,017578
1;647;52,000000;1200,000000;84,489998;13797,058594
1;648;52,000000;1011,000000;106,980003;23618,423828
1;649;52,000000;1478,000000;96,652000;23573,871094
1;650;52,000000;890,000000;91,912003;16520,339844
1;651;52,000000;1264,000000;97,933998;21789,597656
1;652;52,000000;1175,000000;102,038002;22655,392578
1;653;52,000000;1062,000000;103,977997;24662,544922
1;654;52,000000;1389,000000;100,426003;26998,898438
1;655;52,000000;1227,000000;98,809998;23738,517578
1;656;52,000000;1163,000000;98,566002;27551,382812
1;657;52,000000;1450,000000;102,806000;27836,078125
1;658;52,000000;1172,000000;110,012001;27309,007812
1;659;52,000000;1237,000000;102,615997;27048,548828
1;660;52,000000;1342,000000;96,396004;22081,570312
1;661;52,000000;1290,000000;97,601997;23890,072266
1;662;52,000000;1315,000000;93,458000;20707,931641
1;663;52,000000;1476,000000;107,438004;36680,234375
1;664;52,000000;1398,000000;102,884003;31078,201172
1;665;52,000000;994,000000;98,678001;21496,750000
1;666;52,000000;1541,000000;97,653999;24814,392578
1;667;52,000000;1396,000000;100,797997;24148,451172
1;668;52,000000;1086,000000;97,646004;22087,400391
1;669;52,000000;1541,000000;95,793999;28803,646484
1;670;52,000000;1569,000000;95,292000;21692,699219
1;671;52,000000;1530,000000;101,764000;24279,552734
1;672;52,000000;1082,000000;105,505997;24906,269531
1;673;52,000000;956,000000;104,627998;22807,705078
1;674;52,000000;1371,000000;90,162003;21791,003906
1;675;52,000000;1144,000000;98,744003;21681,757812
1;676;52,000000;1236,000000;105,931999;26466,195312
1;677;52,000000;1339,000000;102,199997;26809,007812
1;678;52,000000;1344,000000;101,886002;23875,009766
1;679;52,000000;1292,000000;113,596001;32794,964844
1;680;52,000000;1271,000000;99,029999;23639,177734
1;681;52,000000;1439,000000;113,554001;33650,800781
1;682;52,000000;1095,000000;107,624001;26558,890625
1;683;52,000000;1519,000000;99,001999;25283,828125
1;684;52,000000;1463,000000;106,358002;28904,503906
1;685;52,000000;1229,000000;96,877998;22713,652344
1;686;52,000000;1264,000000;109,940002;27721,755859
1;687;52,000000;1616,000000;104,297997;29732,007812
1;688;52,000000;1407,000000;106,241997;29488,623047
1;689;52,000000;1325,000000;115,970001;34926,031250
1;690;52,000000;1315,000000;109,075996;29032,810547
1;691;52,000000;1454,000000;108,524002;29961,437500
1;692;52,000000;1284,000000;99,010002;22264,376953
1;693;52,000000;1300,000000;112,435997;35077,218750
1;694;52,000000;1378,000000;101,688004;30632,750000
1;695;52,000000;1644,000000;92,211998;23890,660156
1;696;52,000000;1654,000000;101,269997;27329,476562
1;697;52,000000;1405,000000;118,589996;39779,789062
1;698;52,000000;1450,000000;99,736000;26149,105469
1;699;52,000000;1226,000000;96,302002;22231,982422
1;700;52,000000;1542,000000;93,610001;21620,957031
1;701;52,000000;1429,000000;99,945999;24633,365234
1;702;52,000000;1229,000000;106,010002;28018,568359
1;703;52,000000;1290,000000;112,213997;31090,115234
1;704;52,000000;1756,000000;110,445999;32475,521484
1;705;52,000000;1374,000000;100,222000;28258,509766
1;706;52,000000;1752,000000;108,346001;29454,880859
1;707;52,000000;1260,000000;100,984001;24825,375000
1;708;52,000000;1638,000000;102,706001;26595,501953
1;709;52,000000;1530,000000;112,580002;34281,839844
1;710;52,000000;1612,000000;114,814003;40596,746094
1;711;52,000000;1330,000000;107,515999;27397,597656
1;712;52,000000;1394,000000;97,858002;23880,708984
1;713;52,000000;1364,000000;93,987999;21140,371094
1;714;52,000000;1503,000000;101,127998;30044,896484
1;715;52,000000;1144,000000;103,608002;25634,277344
1;716;52,000000;1342,000000;102,496002;25846,712891
1;717;52,000000;1215,000000;113,223999;32693,189453
1;718;52,000000;1388,000000;116,309998;34076,199219
1;719;52,000000;1062,000000;99,251999;20407,068359
1;720;52,000000;1537,000000;108,584000;33021,820312
1;721;52,000000;1810,000000;111,279999;31311,818359
1;722;52,000000;1412,000000;107,807999;27969,050781
1;723;52,000000;1159,000000;96,209999;21321,865234
1;724;52,000000;1437,000000;100,367996;26536,658203
1;725;52,000000;1674,000000;101,106003;32447,664062
1;726;52,000000;1291,000000;98,059998;25687,068359
1;727;52,000000;1293,000000;106,989998;28017,603516
1;728;52,000000;1776,000000;108,241997;31364,925781
1;729;52,000000;1357,000000;100,031998;25231,210938
1;730;52,000000;1274,000000;102,550003;26561,201172
1;731;52,000000;1153,000000;97,178001;20151,417969
1;732;52,000000;1320,000000;103,760002;28423,982422
1;733;52,000000;1457,000000;112,699997;33413,000000
1;734;52,000000;1610,000000;117,907997;40529,992188
1;735;52,000000;1039,000000;91,692001;15996,808594
1;736;52,000000;1289,000000;114,811996;32587,070312
1;737;52,000000;1065,000000;98,426003;21466,640625
1;738;52,000000;1259,000000;111,500000;30642,646484
1;739;52,000000;1390,000000;110,435997;31054,138672
1;740;52,000000;1557,000000;97,061996;24483,472656
1;741;52,000000;1155,000000;96,678001;22071,291016
1;742;52,000000;1261,000000;96,146004;23807,539062
1;743;52,000000;1411,000000;101,120003;26277,996094
1;744;52,000000;1545,000000;106,332001;31684,498047
1;745;52,000000;1591,000000;112,966003;31189,738281
1;746;52,000000;1359,000000;97,991997;22759,781250
1;747;52,000000;1468,000000;95,040001;23282,542969
1;748;52,000000;1464,000000;106,456001;28730,824219
1;749;52,000000;1282,000000;100,222000;25312,279297
1;750;52,000000;1308,000000;91,454002;19575,912109
1;751;52,000000;970,000000;105,283997;25796,847656
1;752;52,000000;1389,000000;104,762001;32462,810547
1;753;52,000000;1330,000000;97,445999;25281,685547
1;754;52,000000;1178,000000;100,529999;22529,330078
1;755;52,000000;1310,000000;98,419998;20709,660156
1;756;52,000000;1342,000000;104,491997;25983,527344
1;757;52,000000;1282,000000;105,994003;25208,095703
1;758;52,000000;1035,000000;103,001999;23960,779297
1;759;52,000000;1161,000000;109,889999;30623,099609
1;760;52,000000;980,000000;104,356003;23094,984375
1;761;52,000000;1557,000000;113,982002;40244,847656
1;762;52,000000;1620,000000;108,195999;27313,906250
1;763;52,000000;1483,000000;97,620003;23261,587891
1;764;52,000000;1282,000000;100,454002;23511,322266
1;765;52,000000;1010,000000;98,337997;19427,869141
1;766;52,000000;1416,000000;108,043999;30290,826172
1;767;52,000000;1368,000000;107,879997;29602,353516
1;768;52,000000;1308,000000;111,017998;32128,708984
1;769;52,000000;1256,000000;107,066002;29217,822266
1;770;52,000000;987,000000;101,732002;22085,144531
1;771;52,000000;1230,000000;102,461998;25213,554688
1;772;52,000000;1169,000000;105,596001;26736,492188
1;773;52,000000;948,000000;95,304001;18524,046875
1;774;52,000000;1307,000000;101,482002;21568,705078
1;775;52,000000;1129,000000;104,112000;26974,587891
1;776;52,000000;1660,000000;101,171997;28657,339844
1;777;52,000000;1305,000000;107,391998;31073,414062
1;778;52,000000;1189,000000;94,949997;22084,191406
1;779;52,000000;1035,000000;115,306000;30304,142578
1;780;52,000000;1228,000000;116,160004;32898,964844
1;781;52,000000;1058,000000;94,973999;19250,917969
1;782;52,000000;1024,000000;103,407997;25851,585938
1;783;52,000000;1585,000000;99,797997;30416,480469
1;784;52,000000;1568,000000;92,050003;22148,558594
1;785;52,000000;1696,000000;124,424004;44025,675781
1;786;52,000000;1140,000000;102,152000;24285,101562
1;787;52,000000;1820,000000;109,346001;31057,939453
1;788;52,000000;1272,000000;110,944000;31982,060547
1;789;52,000000;1429,000000;104,540001;30632,541016
1;790;52,000000;1378,000000;93,844002;24860,703125
1;791;52,000000;1199,000000;104,103996;26366,166016
1;792;52,000000;1389,000000;94,839996;21158,248047
1;793;52,000000;1180,000000;111,559998;32232,326172
1;794;52,000000;1329,000000;110,148003;30144,826172
1;795;52,000000;1097,000000;99,278000;22534,220703
1;796;52,000000;880,000000;96,695999;18138,720703
1;797;52,000000;1512,000000;106,279999;32102,650391
1;798;52,000000;1198,000000;109,608002;28090,734375
1;799;52,000000;1164,000000;97,954002;19981,359375
1;800;52,000000;1628,000000;103,185997;23370,201172
1;801;52,000000;1152,000000;105,146004;23605,669922
1;802;52,000000;1172,000000;101,045998;22087,048828
1;803;52,000000;900,000000;98,318001;21709,587891
1;804;52,000000;1486,000000;95,862000;25013,925781
1;805;52,000000;1490,000000;96,486000;25178,244141
1;806;52,000000;1284,000000;102,286003;24424,724609
1;807;52,000000;1483,000000;110,954002;29923,666016
1;808;52,000000;1478,000000;110,764000;31820,992188
1;809;52,000000;1241,000000;102,103996;21533,142578
1;810;52,000000;1400,000000;104,344002;26333,593750
1;811;52,000000;1934,000000;111,753998;34217,539062
1;812;52,000000;1148,000000;89,940002;18121,888672
1;813;52,000000;1236,000000;111,014000;31559,011719
1;814;52,000000;1169,000000;96,793999;21907,312500
1;815;52,000000;1389,000000;92,620003;22411,226562
1;816;52,000000;1650,000000;114,536003;31761,560547
1;817;52,000000;1168,000000;95,638000;19892,814453
1;818;52,000000;1131,000000;94,587997;19488,414062
1;819;52,000000;1344,000000;104,608002;27579,734375
1;820;52,000000;1402,000000;112,059998;31084,148438
1;821;52,000000;1547,000000;100,475998;24952,005859
1;822;52,000000;1233,000000;106,211998;26754,718750
1;823;52,000000;1136,000000;105,122002;25241,492188
1;824;52,000000;1095,000000;99,552002;23518,722656
1;825;52,000000;1359,000000;106,092003;26075,826172
1;826;52,000000;1026,000000;91,587997;17631,234375
1;827;52,000000;1215,000000;98,028000;23264,500000
1;828;52,000000;1339,000000;109,351997;30787,949219
1;829;52,000000;1316,000000;107,084000;33149,402344
1;830;52,000000;1017,000000;100,716003;23898,023438
1;831;52,000000;1479,000000;108,807999;30708,130859
1;832;52,000000;1479,000000;116,972000;41752,992188
1;833;52,000000;1066,000000;99,237999;22615,537109
1;834;52,000000;1608,000000;106,699997;30211,214844
1;835;52,000000;1702,000000;112,005997;33865,769531
1;836;52,000000;1262,000000;109,496002;31572,658203
1;837;52,000000;1392,000000;99,045998;20430,037109
1;838;52,000000;992,000000;98,750000;19047,474609
1;839;52,000000;1111,000000;101,038002;23271,548828
1;840;52,000000;1426,000000;101,045998;26829,890625
1;841;52,000000;1118,000000;102,917999;24717,468750
1;842;52,000000;1073,000000;110,188004;28233,923828
1;843;52,000000;836,000000;87,612000;15519,133789
1;844;52,000000;1298,000000;118,171997;33834,218750
1;845;52,000000;1262,000000;94,744003;22773,781250
1;846;52,000000;1750,000000;106,914001;31079,876953
1;847;52,000000;1096,000000;105,734001;27979,865234
1;848;52,000000;1449,000000;96,722000;23842,941406
1;849;52,000000;1193,000000;100,900002;26783,757812
1;850;52,000000;1566,000000;105,456001;29480,927734
1;851;52,000000;1323,000000;98,853996;27567,832031
1;852;52,000000;1416,000000;113,010002;31475,003906
1;853;52,000000;1121,000000;113,484001;30853,589844
1;854;52,000000;1030,000000;108,956001;26285,222656
1;855;52,000000;1117,000000;97,921997;18877,464844
1;856;52,000000;1708,000000;102,851997;30671,714844
1;857;52,000000;1482,000000;99,138000;28337,105469
1;858;52,000000;1144,000000;97,204002;20521,402344
1;859;52,000000;1216,000000;89,283997;18489,984375
1;860;52,000000;1299,000000;99,433998;24287,000000
1;861;52,000000;1221,000000;106,494003;28385,003906
1;862;52,000000;1178,000000;112,003998;26329,376953
1;863;52,000000;1487,000000;104,503998;24420,105469
1;864;52,000000;1261,000000;109,348000;24997,414062
1;865;52,000000;1172,000000;113,143997;31710,572266
1;866;52,000000;1712,000000;108,218002;28816,623047
1;867;52,000000;1799,000000;99,344002;28045,109375
1;868;52,000000;1411,000000;105,234001;29285,148438
1;869;52,000000;1705,000000;107,112000;32909,226562
1;870;52,000000;1252,000000;111,050003;31182,201172
1;871;52,000000;1143,000000;103,734001;26222,193359
1;872;52,000000;1250,000000;88,491997;21107,111328
1;873;52,000000;1159,000000;104,279999;26739,689453
1;874;52,000000;1124,000000;125,589996;35608,542969
1;875;52,000000;1301,000000;101,676003;23718,191406
1;876;52,000000;1684,000000;93,603996;20922,472656
1;877;52,000000;1764,000000;93,734001;25080,441406
1;878;52,000000;1445,000000;104,498001;28886,583984
1;879;52,000000;1443,000000;110,526001;29317,986328
1;880;52,000000;865,000000;100,603996;18673,416016
1;881;52,000000;1216,000000;105,278000;28572,542969
1;882;52,000000;1271,000000;94,386002;18840,208984
1;883;52,000000;1274,000000;103,522003;23357,210938
1;884;52,000000;1318,000000;102,585999;28414,904297
1;885;52,000000;1101,000000;104,061996;25897,029297
1;886;52,000000;1207,000000;101,367996;27181,544922
1;887;52,000000;1493,000000;98,617996;25827,115234
1;888;52,000000;1671,000000;104,019997;31199,359375
1;889;52,000000;1511,000000;111,573997;37705,066406
1;890;52,000000;1089,000000;105,727997;26952,695312
1;891;52,000000;1310,000000;87,092003;14926,918945
1;892;52,000000;856,000000;91,166000;15676,014648
1;893;52,000000;1129,000000;99,893997;20667,123047
1;894;52,000000;1207,000000;108,164001;26361,835938
1;895;52,000000;1654,000000;103,610001;29386,720703
1;896;52,000000;986,000000;100,346001;21333,353516
1;897;52,000000;1330,000000;113,924004;29905,585938
1;898;52,000000;1497,000000;97,108002;24177,556641
1;899;52,000000;971,000000;98,592003;20955,976562
1;900;52,000000;1798,000000;102,377998;30654,873047
1;901;52,000000;1437,000000;113,699997;31368,527344
1;902;52,000000;1483,000000;116,753998;36804,679688
1;903;52,000000;1210,000000;94,269997;20492,849609
1;904;52,000000;1052,000000;114,902000;27213,074219
1;905;52,000000;1704,000000;105,571999;30665,777344
1;906;52,000000;1098,000000;92,463997;17330,144531
1;907;52,000000;1220,000000;100,367996;22855,765625
1;908;52,000000;1221,000000;104,671997;26278,197266
1;909;52,000000;1650,000000;103,898003;32490,437500
1;910;52,000000;976,000000;114,891998;32010,365234
1;911;52,000000;1640,000000;106,968002;30197,638672
1;912;52,000000;1477,000000;104,699997;28518,638672
1;913;52,000000;1308,000000;104,122002;28671,728516
1;914;52,000000;1902,000000;106,956001;31821,830078
1;915;52,000000;1133,000000;104,765999;26580,556641
1;916;52,000000;1356,000000;109,778000;29783,703125
1;917;52,000000;1240,000000;101,167999;23401,515625
1;918;52,000000;1276,000000;108,377998;30445,746094
1;919;52,000000;1166,000000;95,480003;20739,564453
1;920;52,000000;1112,000000;112,863998;28411,333984
1;921;52,000000;1682,000000;116,594002;35890,046875
1;922;52,000000;1482,000000;109,398003;32170,244141
1;923;52,000000;1285,000000;104,323997;29502,878906
1;924;52,000000;1125,000000;94,132004;20136,925781
1;925;52,000000;1425,000000;101,089996;27674,357422
1;926;52,000000;938,000000;96,589996;18287,046875
1;927;52,000000;1558,000000;98,337997;26203,462891
1;928;52,000000;1187,000000;100,468002;23928,339844
1;929;52,000000;792,000000;96,896004;19207,679688
1;930;52,000000;1009,000000;98,688004;22756,142578
1;931;52,000000;1528,000000;110,302002;37860,812500
1;932;52,000000;1498,000000;103,575996;28814,220703
1;933;52,000000;1130,000000;96,160004;20229,410156
1;934;52,000000;999,000000;94,938004;21027,181641
1;935;52,000000;1456,000000;106,690002;27988,314453
1;936;52,000000;1287,000000;98,811996;20615,460938
1;937;52,000000;1104,000000;88,321999;17609,191406
1;938;52,000000;1336,000000;114,584000;31104,722656
1;939;52,000000;953,000000;91,445999;18225,882812
1;940;52,000000;1903,000000;123,061996;40860,457031
1;941;52,000000;1403,000000;107,986000;26521,775391
1;942;52,000000;1242,000000;109,627998;31797,302734
1;943;52,000000;1475,000000;105,040001;25485,509766
1;944;52,000000;1127,000000;93,129997;19244,773438
1;945;52,000000;1262,000000;96,374001;21102,365234
1;946;52,000000;1376,000000;102,758003;28115,232422
1;947;52,000000;1460,000000;111,867996;33261,281250
1;948;52,000000;1040,000000;104,054001;24833,724609
1;949;52,000000;1446,000000;109,940002;28864,427734
1;950;52,000000;1450,000000;99,068001;26429,890625
1;951;52,000000;1465,000000;111,498001;34726,500000
1;952;52,000000;1706,000000;96,442001;26234,396484
1;953;52,000000;1389,000000;105,641998;28885,679688
1;954;52,000000;1549,000000;105,293999;28938,998047
1;955;52,000000;1772,000000;101,610001;29517,775391
1;956;52,000000;1016,000000;91,552002;20019,582031
1;957;52,000000;1068,000000;107,292000;27920,250000
1;958;52,000000;1205,000000;100,388000;25128,337891
1;959;52,000000;1270,000000;101,646004;23618,810547
1;960;52,000000;1112,000000;91,246002;19695,613281
1;961;52,000000;958,000000;94,751999;17834,031250
1;962;52,000000;1183,000000;107,227997;29399,021484
1;963;52,000000;1465,000000;105,148003;31707,681641
1;964;52,000000;1402,000000;123,414001;39922,183594
1;965;52,000000;1178,000000;105,190002;28325,222656
1;966;52,000000;1644,000000;115,442001;36381,343750
1;967;52,000000;1109,000000;106,115997;24722,738281
1;968;52,000000;1594,000000;97,089996;23152,699219
1;969;52,000000;1446,000000;110,419998;27900,119141
1;970;52,000000;1612,000000;108,848000;32083,224609
1;971;52,000000;1534,000000;104,080002;28518,521484
1;972;52,000000;1666,000000;102,559998;25762,367188
1;973;52,000000;1211,000000;94,792000;19748,488281
1;974;52,000000;1270,000000;97,783997;22632,617188
1;975;52,000000;1206,000000;103,751999;24553,466797
1;976;52,000000;1394,000000;106,720001;31531,361328
1;977;52,000000;1447,000000;99,321999;25894,285156
1;978;52,000000;1111,000000;100,286003;24216,621094
1;979;52,000000;1368,000000;107,176003;26558,880859
1;980;52,000000;1491,000000;105,117996;25539,767578
1;981;52,000000;1047,000000;100,617996;26532,867188
1;982;52,000000;975,000000;87,325996;15704,832031
1;983;52,000000;1149,000000;94,321999;19167,005859
1;984;52,000000;1181,000000;95,818001;23412,648438
1;985;52,000000;1257,000000;96,557999;22834,531250
1;986;52,000000;1513,000000;104,751999;35874,906250
1;987;52,000000;1449,000000;97,874001;24783,015625
1;988;52,000000;1188,000000;104,403999;26228,732422
1;989;52,000000;1190,000000;110,134003;28189,277344
1;990;52,000000;1691,000000;108,655998;33807,769531
1;991;52,000000;1638,000000;107,678001;29840,992188
1;992;52,000000;1578,000000;100,818001;26357,841797
1;993;52,000000;1172,000000;99,543999;21891,087891
1;994;52,000000;1163,000000;105,739998;29830,013672
1;995;52,000000;1426,000000;111,736000;31616,929688
1;996;52,000000;1062,000000;107,057999;25984,984375
1;997;52,000000;1092,000000;93,078003;23386,875000
1;998;52,000000;1241,000000;95,227997;24335,740234
1;999;52,000000;1226,000000;96,898003;20921,951172
